,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw
10,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0008951339405030012,0.0,0.0,0.0,0.0,0.0,0.0,0.0011611685622483492,0.0,0.00482442369684577,0.000255227874731645,0.24451716244220734,0.007976903580129147,0.0,0.0,0.0,0.0,0.18713130056858063,0.18156352639198303,0.02206827886402607,0.023519283160567284,0.15776214003562927,0.1537875384092331,0.018555650487542152,0.017738841474056244,0.0446198396384716,0.029143786057829857,0.0,0.00748421112075448,0.0,0.0006958996527828276,0.2115573137998581,0.20229049026966095,0.15192817151546478,0.1492307335138321,0.0,0.0,0.00785471685230732,0.06693590432405472,0.06772289425134659,0.0,0.0414363369345665,0.03945186734199524,0.008896875195205212,0.007344948593527079,0.0,0.0,0.0,0.0
11,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0012911760713905096,0.0,0.0,0.0,0.0,0.0,0.0,0.001575360307469964,0.0,0.005894075147807598,0.0,0.0897345170378685,0.006685453001409769,0.0,0.0,0.0,0.0,0.16017426550388336,0.15684105455875397,0.007290498819202185,0.008784540928900242,0.14910994470119476,0.14656125009059906,0.015770198777318,0.015186691656708717,0.08061748743057251,0.03066028654575348,0.02611350268125534,0.00613983953371644,0.0,0.0019082671497017145,0.18368089199066162,0.1766868382692337,0.1262512058019638,0.1230686828494072,0.0,0.0,0.00852036103606224,0.06777330487966537,0.06842229515314102,0.0,0.03348188102245331,0.03111366368830204,0.0027225192170590162,0.0006647548289038241,0.0,0.0,0.0,0.0
12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0021715559996664524,0.0,0.0,0.0,0.0,0.0,0.0,0.002463460899889469,0.0,0.010064701549708843,0.0,0.00897306390106678,0.00504160625860095,0.0,0.0,0.0,0.0,0.11968373507261276,0.11715235561132431,0.0,0.0013263175496831536,0.11901100724935532,0.11683344841003418,0.011707112193107605,0.011261392384767532,0.08345258980989456,0.024489663541316986,0.05323729291558266,0.005527835804969072,0.0,0.002332461765035987,0.14430038630962372,0.13911890983581543,0.09296657890081406,0.0886216089129448,0.0,0.0,0.01007144432514906,0.06883994489908218,0.06939320266246796,0.0,0.0240284763276577,0.0210748091340065,0.0019183499971404672,0.0,0.0,0.0,0.0,0.0
13,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0030298535712063313,0.0,0.0,0.0,0.0,0.0,0.0,0.0033318831119686365,0.0,0.01442934013903141,0.0,0.0,8.948083268478513e-05,0.0,0.0,0.00012228359992150217,0.0,0.07926549762487411,0.0773283988237381,0.0015769940800964832,0.002982240868732333,0.08920174837112427,0.08738340437412262,0.007811089511960745,0.0074606663547456264,0.06971936672925949,0.02688114531338215,0.07400185614824295,0.002367246663197875,0.0,0.0024555602576583624,0.10741446167230606,0.10323920100927353,0.0606197714805603,0.055958010256290436,0.0,0.0,0.011931140907108784,0.07035737484693527,0.07100030034780502,0.0,0.016244415193796158,0.013104639016091824,0.0008516510133631527,0.0,0.0,0.0,0.0,0.0
14,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.003587143961340189,0.0,0.0,0.0,0.0,0.0,0.0,0.0038880023639649153,0.0,0.013876132667064667,0.0,0.0,0.003533522365614772,0.006349895615130663,0.0,0.0037472695112228394,0.0,0.04430749639868736,0.04408971592783928,0.006869534496217966,0.008246125653386116,0.058382321149110794,0.05760600045323372,0.0041653732769191265,0.00399369141086936,0.04923194274306297,0.02060994878411293,0.06879496574401855,0.0034974811132997274,0.0006855032406747341,0.0022796818520873785,0.07434730976819992,0.07122714817523956,0.028442353010177612,0.024654844775795937,0.0,0.0,0.013207471929490566,0.0713537409901619,0.07211734354496002,0.0,0.004005871247500181,0.0008865724666975439,0.0,0.0,0.0,0.0,0.0,0.0
15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003871093038469553,0.0,0.0,0.0,0.0,0.0,0.0,0.004156662616878748,0.0,0.013639396987855434,0.0,0.0,0.006693076342344284,0.07875057309865952,0.0,0.007293549366295338,0.0,0.016836946830153465,0.017355715855956078,0.011917445808649063,0.013431048952043056,0.03248840570449829,0.03180764243006706,0.0012787191662937403,0.0011947170132771134,0.033060964196920395,0.015307520516216755,0.06833284348249435,0.0018776720389723778,0.01738220453262329,0.017128311097621918,0.043229661881923676,0.04064355045557022,0.0033289275597780943,0.0,0.0,0.0,0.013440418988466263,0.07167703658342361,0.0725051611661911,0.0,0.0021354409400373697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0038103873375803232,0.0,0.0,0.0,0.0,0.0,0.0,0.004068546462804079,0.0,0.015069338493049145,0.0,0.0,0.009250464849174023,0.07605723291635513,0.0,0.007085989695042372,0.0,0.012564887292683125,0.012521526776254177,0.01640414074063301,0.0169414971023798,0.028088632971048355,0.02736489847302437,0.0008478869567625225,0.0007255026139318943,0.028650281950831413,0.015770019963383675,0.06459026038646698,0.0,0.01838582754135132,0.01854352466762066,0.03831692412495613,0.03548550233244896,0.001873802044428885,0.0,0.0,0.0,0.013305875472724438,0.06999076157808304,0.07068692892789841,0.0,0.0013404764467850327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.003828581189736724,0.0,0.0,0.0,0.0,0.0,0.0,0.0040809595957398415,0.0,0.013515952043235302,0.0,0.0,0.01001537125557661,0.03843889385461807,0.0,0.005776864942163229,0.0,0.01833800971508026,0.01806449703872204,0.015347089618444443,0.015691395848989487,0.027195695787668228,0.026488840579986572,0.0014481288380920887,0.0013252230128273368,0.020886272192001343,0.015760963782668114,0.042285844683647156,0.0,0.007358145900070667,0.0076856473460793495,0.03914007171988487,0.0367514006793499,0.0025153604801744223,0.0,0.0,0.0,0.013227871619164944,0.06845787912607193,0.06913432478904724,0.0,0.001366314711049199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.003827584907412529,0.0,0.0,0.0,0.0,0.0,0.0,0.004074166528880596,0.0055044726468622684,0.0119200199842453,0.0,0.0,0.01135911513119936,0.017499461770057678,0.0,0.004250281024724245,0.0,0.015689605847001076,0.01620704121887684,0.014999567531049252,0.015779253095388412,0.02206030860543251,0.021734168753027916,0.0011742948554456234,0.0011334170121699572,0.019622590392827988,0.017771795392036438,0.042136527597904205,0.0,0.00879757571965456,0.008343874476850033,0.02905157580971718,0.02719009295105934,0.0019825075287371874,0.0,0.0,0.0,0.012564455159008503,0.06860905140638351,0.06926646083593369,0.0,0.0011130066122859716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.004014488309621811,0.0,0.0,0.0,0.0,0.0,0.0,0.004285161383450031,0.013164924457669258,0.010000508278608322,0.0,0.0,0.007646539714187384,0.032002441585063934,0.0,0.0037376515101641417,0.0,0.01078354474157095,0.011455538682639599,0.013379853218793869,0.013394971378147602,0.01769506372511387,0.018532488495111465,0.0007003836799412966,0.0006942590116523206,0.021331602707505226,0.017924271523952484,0.05159752070903778,0.0,0.014669752679765224,0.0150914853438735,0.020585088059306145,0.018908916041254997,0.0010317573323845863,0.0,0.0,0.0,0.012752666138112545,0.07105780392885208,0.0717945247888565,0.0,0.00047507655108347535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.004110733512789011,0.0,0.0,0.0,0.0,0.0,0.0,0.004402092192322016,0.0298767127096653,0.008134955540299416,0.0,0.0,0.0028976616449654102,0.027245154604315758,0.0,0.0025895407889038324,0.0,0.00926200207322836,0.009542539715766907,0.009798824787139893,0.008828522637486458,0.021198948845267296,0.022693056613206863,0.0006580056506209075,0.0006318869418464601,0.035936351865530014,0.02688410133123398,0.08538263291120529,0.0,0.02639750950038433,0.028234058991074562,0.016226522624492645,0.01418240275233984,0.0,0.0,0.0,0.0,0.01289127767086029,0.07108118385076523,0.07181967049837112,0.0,0.00016946437244769186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0040381173603236675,0.0,0.0,0.0,0.0,0.0,0.0,0.004338529426604509,0.04533979669213295,0.01047081220895052,0.0,0.0,0.0,0.0693940743803978,0.0,0.0022332104854285717,0.0,0.010367047041654587,0.00990013312548399,0.006106882821768522,0.00490171555429697,0.024743519723415375,0.0257562343031168,0.0009892673697322607,0.000889154092874378,0.025355402380228043,0.017712974920868874,0.07955997437238693,0.0,0.019476614892482758,0.022020364180207253,0.025954047217965126,0.022675637155771255,0.002472876338288188,0.0019681057892739773,0.0,0.0,0.012523972429335117,0.07093308120965958,0.07158306241035461,0.0,0.002246922580525279,0.0019206465221941471,0.0,0.0,0.0,0.0,0.0,0.0
22,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0038380902260541916,0.0,0.0,0.0,0.0,0.0,0.0,0.0041434685699641705,0.060166243463754654,0.013426101766526699,0.0,0.0,0.0,0.11355381458997726,0.0,0.0031001598108559847,0.0,0.00869001541286707,0.007275554817169905,0.0010052662109956145,0.0005954672233201563,0.03263403847813606,0.032139021903276443,0.001159468200057745,0.0009450336219742894,0.02511780895292759,0.010827918536961079,0.09861299395561218,0.004167507868260145,0.01974383555352688,0.02293556183576584,0.03298100456595421,0.027404258027672768,0.009135070256888866,0.00861260574311018,0.0,0.0,0.012202993966639042,0.07089557498693466,0.0714590847492218,0.0,0.00645430339500308,0.005941735114902258,0.0,0.0,0.0,0.0,0.0,0.0
23,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0035033244639635086,0.0,0.0,0.0,0.0,0.0,0.0,0.0038231313228607178,0.07675475627183914,0.014181665144860744,0.0,0.0,0.0,0.15137675404548645,0.0,0.004124170634895563,0.0,0.009640056639909744,0.00748153030872345,0.0,0.0,0.05233452841639519,0.05081307888031006,0.0019196125213056803,0.0016334829851984978,0.035545509308576584,0.005320919211953878,0.13781273365020752,0.010267977602779865,0.02269129455089569,0.02740696631371975,0.04660668596625328,0.039137016981840134,0.024838639423251152,0.02569335699081421,0.0,0.0,0.011361229233443737,0.07105828821659088,0.07158447057008743,0.0,0.018131336197257042,0.01830417849123478,0.0,0.0,0.0,0.0,0.0,0.0
24,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.00293216691352427,0.0,0.0,0.0,0.0,0.0,0.0,0.0032367894891649485,0.11970768868923187,0.013927950523793697,0.0004544401599559933,0.0,0.0,0.29038605093955994,0.0,0.006677038501948118,0.0,0.004315368831157684,0.0,0.0,0.0,0.0866025909781456,0.07937843352556229,0.002558514941483736,0.001975118648260832,0.05408794805407524,0.0,0.24044716358184814,0.026219451799988747,0.03004641830921173,0.03635092452168465,0.06095735356211662,0.04793902859091759,0.06012121960520744,0.058831579983234406,0.0,0.0,0.010064144618809223,0.07093118131160736,0.07137662172317505,0.0,0.03736395016312599,0.03581707924604416,0.006849456112831831,0.0059538111090660095,0.0,0.0,0.0,0.0
25,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00266521074809134,0.0,0.0,0.0,0.0,0.0,0.0,0.0029640798456966877,0.1395360231399536,0.013116455636918545,0.003734710393473506,0.0,0.0,0.3976656198501587,0.0,0.0085005396977067,0.0,0.0036128410138189793,0.0,0.0,0.0,0.10275651514530182,0.0938379317522049,0.0023784751538187265,0.0017542968271300197,0.059789251536130905,0.0,0.29246222972869873,0.03778728097677231,0.0356048159301281,0.04272663965821266,0.06806359440088272,0.05355389788746834,0.07848098129034042,0.07625415176153183,0.0,0.0,0.011076116003096104,0.07286013662815094,0.0733029916882515,0.0013531387085095048,0.047352682799100876,0.04509780928492546,0.02081773802638054,0.019030220806598663,0.0,0.0,0.0,0.0
26,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.00271198945119977,0.0,0.0,0.0,0.0,0.0,0.0,0.0030012866482138634,0.153744637966156,0.013159460388123989,0.005583695136010647,0.0,0.0,0.4872843623161316,0.0,0.010155930183827877,0.0015046668704599142,0.0026966254226863384,0.0,0.0,0.0,0.10133718699216843,0.09234140068292618,0.0014409772120416164,0.00080140121281147,0.056578535586595535,0.0,0.311132550239563,0.044140733778476715,0.04090782627463341,0.048356443643569946,0.0649183914065361,0.050615306943655014,0.08031254261732101,0.07695131748914719,0.0,0.0,0.011537473648786545,0.07473699748516083,0.07524600625038147,0.009992745704948902,0.04693293198943138,0.04426455870270729,0.022744229063391685,0.020156346261501312,0.0,0.0,0.0,0.0
27,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0030455593951046467,0.0,0.0,0.0,0.0,0.0,0.0,0.0033491600770503283,0.1628996878862381,0.012346148490905762,0.007450534496456385,0.0,0.0,0.5438379645347595,0.0,0.013247424736618996,0.004074073862284422,0.0024212419521063566,0.0,0.0,0.0,0.09694359451532364,0.0878189355134964,0.0006765920552425086,7.714738785580266e-06,0.051606129854917526,0.0,0.3161572515964508,0.047461580485105515,0.04290306568145752,0.05090133473277092,0.05881236121058464,0.04507513344287872,0.08029617369174957,0.07600713521242142,0.0,0.0,0.013038139790296555,0.07567209750413895,0.07625135034322739,0.016999175772070885,0.04658462107181549,0.04389449208974838,0.023458538576960564,0.02037861756980419,0.0,0.0,0.0,0.0
28,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.003236899385228753,0.0,0.0,0.0,0.0,0.0,0.0,0.0035420076455920935,0.16440436244010925,0.01262406911700964,0.0070953527465462685,0.0,0.0,0.5574586391448975,0.030702199786901474,0.014570893719792366,0.004492778796702623,0.0019300127169117332,0.0,0.0,0.0,0.0901908352971077,0.08088623732328415,0.0006097738514654338,0.0,0.04742390662431717,0.0,0.30878132581710815,0.04784604534506798,0.04349251091480255,0.05102377012372017,0.05234221741557121,0.038746219128370285,0.07554520666599274,0.07137314230203629,0.0,0.0,0.01308503933250904,0.07679475098848343,0.077438585460186,0.020764384418725967,0.04268902167677879,0.039908602833747864,0.021196259185671806,0.018069209530949593,0.0,0.0,0.0,0.0
29,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0036053566727787256,0.0,0.0,0.0,0.0,0.0,0.0,0.003909033257514238,0.1548493206501007,0.01134664285928011,0.006040756590664387,0.0,0.0,0.5288907289505005,0.09287706762552261,0.013883674517273903,0.0030087369959801435,0.0011263408232480288,0.0,0.0,0.0,0.07226081192493439,0.06399910151958466,0.0004737778508570045,0.0,0.03712430223822594,0.0,0.26481857895851135,0.04358317330479622,0.03979681804776192,0.0459919236600399,0.043759725987911224,0.03188863769173622,0.05951954051852226,0.055430490523576736,0.0,0.0,0.013830807991325855,0.0784757062792778,0.07918328046798706,0.024196229875087738,0.03280499204993248,0.030036624521017075,0.012816092930734158,0.009726940654218197,0.0,0.0,0.0,0.0
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038345472421497107,0.0,0.0,0.0,0.0,0.0,0.0,0.004140840843319893,0.1429312527179718,0.011170725338160992,0.004618877079337835,0.0,0.0,0.49693992733955383,0.1177765503525734,0.01385631412267685,0.0019294848898425698,0.0006857143598608673,0.0,0.0,0.0002863704285118729,0.06265907734632492,0.055011093616485596,0.0003913971595466137,0.0,0.03648148104548454,0.0,0.24475671350955963,0.04042383283376694,0.03906149044632912,0.044304199516773224,0.03676304966211319,0.025623846799135208,0.050434596836566925,0.0471997894346714,0.0,0.0,0.014418262988328934,0.07945842295885086,0.0802081897854805,0.02391778491437435,0.027442706748843193,0.025048574432730675,0.007398144342005253,0.004792749881744385,0.0,0.0,0.0,0.0
31,1.0333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0036685566883534193,0.0,0.0,0.0,0.0,0.0,0.0,0.003991961944848299,0.14615079760551453,0.01172358077019453,0.004952811170369387,0.0,0.0,0.511074423789978,0.1097012385725975,0.01499526109546423,0.004550596233457327,7.024798105703667e-05,0.0,0.0,0.0,0.06835219264030457,0.06054995208978653,0.00035292396205477417,0.0,0.04290720820426941,0.0,0.26687148213386536,0.04383941367268562,0.041173502802848816,0.046187277883291245,0.03504713997244835,0.023607900366187096,0.058996956795454025,0.05684658885002136,0.0,0.0,0.014890224672853947,0.07944882661104202,0.0802563950419426,0.022200724110007286,0.029164547100663185,0.027112774550914764,0.010835069231688976,0.008563167415559292,0.0,0.0,0.0,0.0
32,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0031341779977083206,0.0,0.0,0.0,0.0,0.0,0.0,0.0034720031544566154,0.1437496840953827,0.011914241127669811,0.005522774066776037,0.0,0.0,0.5128700733184814,0.06224394217133522,0.01677180826663971,0.0090928440913558,0.0,0.0,0.0,0.0,0.07977499812841415,0.0712355226278305,0.00036950656794942915,0.0,0.04682394117116928,0.0,0.28601983189582825,0.047943659126758575,0.03800828382372856,0.04278584569692612,0.039804257452487946,0.027866989374160767,0.07687180489301682,0.07564284652471542,0.0,0.0,0.014804636128246784,0.0773923248052597,0.07825897634029388,0.01705867424607277,0.03490997478365898,0.0329817458987236,0.020038342103362083,0.018071364611387253,0.0,0.0,0.0,0.0
